,energy_demand,solar_generation,wind_generation,total_renewable,temperature,energy_price,renewable_penetration,hour,day_of_week,month,is_weekend,is_business_hour,day_of_year,hour_sin,hour_cos,day_sin,day_cos,month_sin,month_cos
2024-03-14 23:00:00,517.841397876733,36.15221702150525,15.522425407270916,51.67464242877617,26.164943930596927,60.88952578761726,9.978855039526369,23,3,3,0,0,74,-0.25881904510252157,0.9659258262890681,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17
2024-03-15 00:00:00,524.9322966054062,0.0,40.23863494762398,40.23863494762398,26.387759656912433,58.945416136634414,7.665490427591565,0,4,3,0,0,75,0.0,1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 01:00:00,504.3221840392076,10.8735159533122,32.5566993583608,43.430215311673,26.09013851524131,54.90094497451565,8.611601211716001,1,4,3,0,0,75,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 02:00:00,490.8889118887154,6.084048956673141,72.12462804396303,78.20867700063617,23.75269338968849,50.13405425085227,15.93205206035823,2,4,3,0,0,75,0.49999999999999994,0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 03:00:00,459.149499474953,0.0,46.6853565306491,46.6853565306491,21.67354160836017,45.200748578133265,10.167789921155261,3,4,3,0,0,75,0.7071067811865476,0.7071067811865476,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 04:00:00,460.13219273842253,0.0,38.50925656793641,38.50925656793641,18.79866291137934,53.9423034159427,8.369172419506905,4,4,3,0,0,75,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 05:00:00,482.20002804984017,12.545459436218609,76.5089474573483,89.0544068935669,20.20244600634633,50.1001337373645,18.46835373563318,5,4,3,0,0,75,0.9659258262890683,0.25881904510252074,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 06:00:00,497.2635761228577,11.582371347662928,99.2896170400168,110.87198838767972,16.40570466795437,48.05691837651852,22.296422603912344,6,4,3,0,0,75,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 07:00:00,504.75809043641397,7.509120181431557,46.86835371239566,54.377473893827215,20.335854808367802,58.87351727661368,10.772977179387544,7,4,3,0,0,75,0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 08:00:00,677.3741073810361,0.0,51.21953442582149,51.21953442582149,18.776177344592014,68.46388023853392,7.5614839521773325,8,4,3,0,1,75,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 09:00:00,688.3315189942086,0.6638993505000798,78.41574359793907,79.07964294843914,15.900639882058737,69.1348701754741,11.488598264974192,9,4,3,0,1,75,0.7071067811865476,-0.7071067811865475,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 10:00:00,672.5141689771492,0.0,82.04849478599792,82.04849478599792,18.79672726191665,66.49654265483396,12.200262622092914,10,4,3,0,1,75,0.49999999999999994,-0.8660254037844387,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 11:00:00,711.7984591397762,9.0259182661507,69.35459793678199,78.38051620293268,18.864344340422555,72.5054093543697,11.01161644795596,11,4,3,0,1,75,0.258819045102521,-0.9659258262890682,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 12:00:00,704.5381648287731,0.0,88.87520201329588,88.87520201329588,22.24964685956137,71.76870635731939,12.614675322080753,12,4,3,0,1,75,1.2246467991473532e-16,-1.0,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 13:00:00,745.1840305414433,34.532311380006625,49.12541457061428,83.65772595062091,25.739284460154174,77.44267103051631,11.226451792027271,13,4,3,0,1,75,-0.2588190451025208,-0.9659258262890683,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 14:00:00,687.7246785245216,79.40718405678116,83.46742037375934,162.8746044305405,20.860952899431517,61.44408705008275,23.683111791186512,14,4,3,0,1,75,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 15:00:00,701.8536974227133,113.23555386423952,19.09234126238932,132.32789512662885,26.394264267632966,64.32051302414376,18.854056851527883,15,4,3,0,1,75,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 16:00:00,655.1715733985266,103.83649729320408,15.0,118.83649729320408,27.291032247589726,68.69152845984358,18.138225484474496,16,4,3,0,1,75,-0.8660254037844385,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 17:00:00,703.1995266441576,97.51609532386647,15.0,112.51609532386647,30.196618678743228,76.30326370739482,16.00059315466567,17,4,3,0,1,75,-0.9659258262890683,-0.25881904510252063,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 18:00:00,614.6838328449501,114.29145034298203,42.795539333498006,157.08698967648004,30.23384351790502,56.189544332493085,25.555737971736146,18,4,3,0,1,75,-1.0,-1.8369701987210297e-16,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 19:00:00,498.49943113535403,136.96650662373347,54.26345794961892,191.2299645733524,28.90291413297978,38.456605555137564,38.361119918997275,19,4,3,0,0,75,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 20:00:00,550.4212168512257,103.10249886255136,64.67126125012672,167.77376011267808,29.97318996738977,52.69110806698164,30.480976200818567,20,4,3,0,0,75,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 21:00:00,569.7313925593137,77.52888554199954,62.490126602257014,140.01901214425655,28.81480108285044,48.63096672252032,24.576320345500257,21,4,3,0,0,75,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 22:00:00,589.0305577874568,64.16548893574401,46.649272013217235,110.81476094896124,31.959464538626836,56.81725970973508,18.81307505763515,22,4,3,0,0,75,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-15 23:00:00,548.6352406394088,34.67360509682625,75.97768693911944,110.65129203594569,28.89656182318618,51.71004370630741,20.168462366177344,23,4,3,0,0,75,-0.25881904510252157,0.9659258262890681,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17
2024-03-16 00:00:00,608.1496863754818,5.551385865530065,68.66654608635932,74.21793195188938,31.459780748054563,59.91456879100778,12.203892169084503,0,5,3,1,0,76,0.0,1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 01:00:00,508.72577118239695,5.732714718077213,31.93804265364517,37.67075737172238,26.08899201953443,56.265428682302144,7.404924127230037,1,5,3,1,0,76,0.25881904510252074,0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 02:00:00,441.9133141645826,0.0,47.10297313604498,47.10297313604498,23.240585842727622,46.88851786533187,10.658871689596195,2,5,3,1,0,76,0.49999999999999994,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 03:00:00,413.4740485979807,10.671085964004583,30.60973947878142,41.280825442786,20.077056320707765,47.25728570796544,9.98389755844706,3,5,3,1,0,76,0.7071067811865476,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 04:00:00,376.9081173848179,19.97932101135883,72.49980623307341,92.47912724443225,18.051120024036656,40.081531503017395,24.53625246548149,4,5,3,1,0,76,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 05:00:00,414.49304879084286,0.3680510938907276,59.99814828382942,60.36619937772015,17.246486803418282,43.548689770746336,14.563862905257432,5,5,3,1,0,76,0.9659258262890683,0.25881904510252074,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 06:00:00,461.7875115374984,0.0,77.78551174558017,77.78551174558017,19.995500255864883,47.288659909410214,16.844438145717106,6,5,3,1,0,76,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 07:00:00,465.06148967335105,22.59464472802437,27.63495713332562,50.22960186134999,19.879294465274004,50.79064187748897,10.800636684974746,7,5,3,1,0,76,0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 08:00:00,547.2624338399473,0.0,83.32566700361677,83.32566700361677,15.49501797248428,58.82321486699134,15.225906594565606,8,5,3,1,0,76,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 09:00:00,547.213137970876,0.1608517349527871,71.36742114485918,71.52827287981196,20.65192104696637,57.12319830591385,13.0713734588037,9,5,3,1,0,76,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 10:00:00,593.0735325026297,1.4369781810553874,17.10734445556328,18.544322636618666,18.495124850475037,69.9270262089594,3.1268167639122284,10,5,3,1,0,76,0.49999999999999994,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 11:00:00,631.563093510392,10.761180963619317,40.725666528273166,51.48684749189248,20.70834471340036,69.76506355251392,8.152288824496566,11,5,3,1,0,76,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 12:00:00,625.8852006949062,2.8779118010143074,60.08665114633255,62.964562947346856,24.881840633059397,68.00665586545816,10.060081765384247,12,5,3,1,0,76,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 13:00:00,632.8924866592957,47.69578296694473,58.159643416436225,105.85542638338096,24.898163737664483,66.8672439386294,16.725656981983732,13,5,3,1,0,76,-0.2588190451025208,-0.9659258262890683,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 14:00:00,590.5833384371552,78.39839808344335,32.39091107310031,110.78930915654367,24.120338080736882,54.62123028882343,18.759301515298827,14,5,3,1,0,76,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 15:00:00,592.937777397485,88.28571002964189,34.76348718404518,123.04919721368708,24.4279291963331,55.569308699458446,20.75246373300299,15,5,3,1,0,76,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 16:00:00,544.4071536139875,154.73591443361155,41.592622099329816,196.32853653294137,23.353768573889937,50.097758109003315,36.062813508168624,16,5,3,1,0,76,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 17:00:00,558.3954598400727,100.73160366698097,50.23677209668136,150.96837576366232,27.46173342518299,49.97075890587324,27.036103733167966,17,5,3,1,0,76,-0.9659258262890683,-0.25881904510252063,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 18:00:00,584.0110303443577,116.41240468875357,97.55199846759868,213.96440315635226,29.43129132159979,38.559291649082994,36.63704828146649,18,5,3,1,0,76,-1.0,-1.8369701987210297e-16,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 19:00:00,556.2172205774934,168.77094859511797,76.91044471277782,245.6813933078958,28.47859527998059,40.444677697516106,44.170044403302846,19,5,3,1,0,76,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 20:00:00,554.4824458267632,116.48291776822468,92.15896433280224,208.6418821010269,30.394885442363936,44.988874963063374,37.62822135693234,20,5,3,1,0,76,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 21:00:00,563.3706059573515,80.39597262310129,54.97001104841905,135.36598367152033,30.606658100200494,44.94912287628948,24.027874766644793,21,5,3,1,0,76,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 22:00:00,544.3735845877831,45.75874591643398,41.81599182897014,87.57473774540412,29.403839835639022,59.68169160390173,16.087249680147224,22,5,3,1,0,76,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-16 23:00:00,517.5363889675788,46.2708527207855,70.74273736960649,117.01359009039199,27.600034902020912,47.911142496121876,22.609731911570442,23,5,3,1,0,76,-0.25881904510252157,0.9659258262890681,-0.9749279121818236,-0.2225209339563146,1.0,6.123233995736766e-17
2024-03-17 00:00:00,589.1894053463398,0.54697252774127,104.44568523083029,104.99265775857157,28.037948562448527,59.40536410433937,17.81984821958133,0,6,3,1,0,77,0.0,1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 01:00:00,539.2916861689944,0.0,93.91993212821737,93.91993212821737,27.137434788269015,53.859230768045514,17.41542370055864,1,6,3,1,0,77,0.25881904510252074,0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 02:00:00,413.60817244825483,2.653181337006102,53.53384937363157,56.18703071063767,22.51984106362938,41.8770599161496,13.584603606367823,2,6,3,1,0,77,0.49999999999999994,0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 03:00:00,466.7336189963611,0.0,75.85402653017094,75.85402653017094,25.969589707392487,45.876434842712754,16.25210257904356,3,6,3,1,0,77,0.7071067811865476,0.7071067811865476,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 04:00:00,402.99255688669643,13.688230473526302,83.00927561324016,96.69750608676647,21.50346295394655,37.824256570710354,23.994861551240387,4,6,3,1,0,77,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 05:00:00,435.7586752430522,4.191684096613878,54.91803887122346,59.109722967837335,20.495697777285482,50.9219109550724,13.56478397931328,5,6,3,1,0,77,0.9659258262890683,0.25881904510252074,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 06:00:00,405.3766321212371,0.0,17.639174239435576,17.639174239435576,20.920915642321553,48.331131223879694,4.351305142364541,6,6,3,1,0,77,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 07:00:00,472.0042612771613,0.0,41.36608894128996,41.36608894128996,19.371516523307665,51.49822068393189,8.763922772510682,7,6,3,1,0,77,0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 08:00:00,506.496571563265,0.0,15.0,15.0,20.60691248634156,56.345830418555806,2.9615205397548077,8,6,3,1,0,77,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 09:00:00,590.05003298597,4.902325932666318,56.78721265963039,61.68953859229671,19.47933259118431,66.4245001039457,10.454967399987169,9,6,3,1,0,77,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 10:00:00,624.3058778359144,0.0,93.452135869126,93.452135869126,18.279612046527564,67.4779780142496,14.968966205006307,10,6,3,1,0,77,0.49999999999999994,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 11:00:00,652.9309802695316,0.0,79.65275977834507,79.65275977834507,21.18100558180799,70.8820537452387,12.19926181867863,11,6,3,1,0,77,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 12:00:00,653.4833257088983,0.46696232654316516,75.62999674630903,76.0969590728522,19.41318680387375,69.2159486810671,11.64482031585156,12,6,3,1,0,77,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 13:00:00,614.8705885345229,40.87291334973248,46.27067005867155,87.14358340840403,23.36484435945299,63.64219063822402,14.172670645395687,13,6,3,1,0,77,-0.2588190451025208,-0.9659258262890683,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 14:00:00,647.7166100991568,81.83713517858277,60.5883754606645,142.42551063924728,24.63417923722615,56.88129649206325,21.98886186004151,14,6,3,1,0,77,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 15:00:00,689.2910286284982,121.83980348831507,66.99408500789029,188.83388849620536,25.83731977458512,59.308256633096114,27.39537882451966,15,6,3,1,0,77,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 16:00:00,659.1561982588885,127.29563170669351,64.54317949942197,191.83881120611548,27.44356419563721,54.680158095238,29.103695256578526,16,6,3,1,0,77,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 17:00:00,549.0998490534888,111.53083383365914,71.83612570322063,183.3669595368798,25.17958181463908,41.09675262470677,33.39410124642334,17,6,3,1,0,77,-0.9659258262890683,-0.25881904510252063,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 18:00:00,536.3779447166058,158.44268181638432,27.509051321026014,185.95173313741034,28.79934182573978,48.21375141541565,34.66804236994822,18,6,3,1,0,77,-1.0,-1.8369701987210297e-16,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 19:00:00,575.4198552819973,178.43200614131453,76.17894314002245,254.61094928133699,30.68188397853171,39.993400760889216,44.24785605574198,19,6,3,1,0,77,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 20:00:00,618.6399835183691,133.81557243042394,119.63142535063339,253.44699778105735,31.020352002509874,50.1071242960371,40.968415319623745,20,6,3,1,0,77,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 21:00:00,600.4101272360706,75.87126657530463,148.27218443081105,224.1434510061157,28.440843894397567,50.27190682527553,37.331723906446776,21,6,3,1,0,77,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 22:00:00,661.9034222769177,79.84161432663831,175.1467538560734,254.9883681827117,32.4282073229511,52.36165933932086,38.52350049884367,22,6,3,1,0,77,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-17 23:00:00,579.9543031754614,36.846005016305526,126.58740561618404,163.43341063248957,27.210930209205355,53.49074146958674,28.180394513435285,23,6,3,1,0,77,-0.25881904510252157,0.9659258262890681,-0.7818314824680299,0.6234898018587334,1.0,6.123233995736766e-17
2024-03-18 00:00:00,627.2508065705825,3.156639883873755,131.95410324616185,135.11074313003562,29.679918952777676,57.368064697833574,21.540146575296916,0,0,3,0,0,78,0.0,1.0,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 01:00:00,579.0800468968913,0.0,141.47067768341702,141.47067768341702,27.148307546082698,59.334487375219425,24.430245601020808,1,0,3,0,0,78,0.25881904510252074,0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 02:00:00,494.07207755690104,3.6039657902242777,125.91878998963726,129.52275577986154,23.448549932036595,46.5843084705631,26.215356354548234,2,0,3,0,0,78,0.49999999999999994,0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 03:00:00,557.2392551419978,0.0,124.3392722573073,124.3392722573073,26.7387120663281,54.19579334382516,22.31344455903824,3,0,3,0,0,78,0.7071067811865476,0.7071067811865476,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 04:00:00,488.10046168808503,4.4475316131667375,128.49731582079005,132.9448474339568,19.353730888211242,43.56833242471291,27.2371894454207,4,0,3,0,0,78,0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 05:00:00,505.3377979689818,0.0,159.267253043859,159.267253043859,22.336672211824922,41.813558710181404,31.516987979916557,5,0,3,0,0,78,0.9659258262890683,0.25881904510252074,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 06:00:00,519.8777747758138,0.0,99.26407200865147,99.26407200865147,21.546016765103527,53.4932583031445,19.093732570402146,6,0,3,0,0,78,1.0,6.123233995736766e-17,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 07:00:00,606.0441216308068,13.777240782465558,90.7509574808818,104.52819826334735,17.604209175836502,60.80413282456231,17.247621836851078,7,0,3,0,0,78,0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 08:00:00,668.120276347324,0.0,111.67576939970779,111.67576939970779,21.52593515185286,63.27639359705388,16.714919955767495,8,0,3,0,1,78,0.8660254037844387,-0.4999999999999998,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 09:00:00,733.2641448704721,0.0,116.898937391576,116.898937391576,18.445356564791886,67.3212405915634,15.94226830935879,9,0,3,0,1,78,0.7071067811865476,-0.7071067811865475,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 10:00:00,796.6864030956476,0.0,99.13176622895816,99.13176622895816,20.122239387577284,75.94569442468631,12.443009676551076,10,0,3,0,1,78,0.49999999999999994,-0.8660254037844387,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 11:00:00,808.4957750229262,0.0,124.39573158748676,124.39573158748676,21.01900754214736,81.99840549481725,15.386070704446084,11,0,3,0,1,78,0.258819045102521,-0.9659258262890682,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 12:00:00,816.0473418671924,0.0,146.7283842829241,146.7283842829241,21.472387068783107,75.09213431447662,17.98037647511919,12,0,3,0,1,78,1.2246467991473532e-16,-1.0,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 13:00:00,820.1741571248685,28.768771987431027,112.34152611283952,141.11029810027054,24.80970682742864,76.88966026543231,17.204918842472992,13,0,3,0,1,78,-0.2588190451025208,-0.9659258262890683,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 14:00:00,847.3556111373208,98.38188539004798,127.4843472259991,225.86623261604709,26.32798199282863,76.49995862840456,26.655424198217016,14,0,3,0,1,78,-0.4999999999999997,-0.8660254037844388,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 15:00:00,723.8843997772515,96.9256841044339,122.60095499568018,219.5266391001141,22.796854875862966,57.0693243832545,30.32620114035684,15,0,3,0,1,78,-0.7071067811865471,-0.7071067811865479,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 16:00:00,778.8503438810361,112.34075389013515,81.71021290577048,194.05096679590562,30.34968503748051,66.29895323136188,24.91505182227223,16,0,3,0,1,78,-0.8660254037844385,-0.5000000000000004,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 17:00:00,680.1412313879018,102.69693759284065,146.081738519807,248.77867611264764,25.65866126277214,50.82995504184334,36.577502529142045,17,0,3,0,1,78,-0.9659258262890683,-0.25881904510252063,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 18:00:00,703.8414312398277,152.63747376183184,99.27971773308974,251.91719149492158,32.00224938311415,60.046629417988726,35.791753698154075,18,0,3,0,1,78,-1.0,-1.8369701987210297e-16,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 19:00:00,710.8403121468601,102.26099599882208,77.19338462699098,179.45438062581306,32.789969783113776,69.11874365385195,25.245385997289592,19,0,3,0,0,78,-0.9659258262890684,0.2588190451025203,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 20:00:00,657.4366180091672,101.99473664272259,52.501360706786066,154.49609734950866,28.559071691293806,62.54874174217237,23.49977064212666,20,0,3,0,0,78,-0.8660254037844386,0.5000000000000001,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 21:00:00,644.8302887878567,89.1166485318909,84.62450953289529,173.7411580647862,29.714930933549443,59.45906724476977,26.94370303097618,21,0,3,0,0,78,-0.7071067811865477,0.7071067811865474,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 22:00:00,601.6378424013703,94.09000943707218,100.96258635516459,195.0525957922368,27.725747637458962,48.91745965235516,32.42026715169813,22,0,3,0,0,78,-0.5000000000000004,0.8660254037844384,0.0,1.0,1.0,6.123233995736766e-17
2024-03-18 23:00:00,622.8154555039446,59.1474094464641,73.74429344018247,132.89170288664658,28.553803178266016,64.83436072244265,21.33725194393557,23,0,3,0,0,78,-0.25881904510252157,0.9659258262890681,0.0,1.0,1.0,6.123233995736766e-17
2024-03-19 00:00:00,603.7444809213325,0.0,100.38398232300318,100.38398232300318,27.16241484668509,61.13913862290892,16.626898546519904,0,1,3,0,0,79,0.0,1.0,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 01:00:00,621.4614896895198,0.7914702962310697,61.746540782413604,62.53801107864467,27.890718750210375,68.45167865443673,10.0630549303849,1,1,3,0,0,79,0.25881904510252074,0.9659258262890683,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 02:00:00,625.6597510821613,2.706859535487677,78.21188635682316,80.91874589231084,27.399100907295786,64.15752570267217,12.933346879410282,2,1,3,0,0,79,0.49999999999999994,0.8660254037844387,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 03:00:00,587.2631374044328,0.0,73.65388152768037,73.65388152768037,26.016936766021356,60.55682782569241,12.541887415786643,3,1,3,0,0,79,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 04:00:00,575.5878039127166,0.16333733770334505,104.19678947530453,104.36012681300787,20.654147361899966,62.111894488759226,18.13105248297326,4,1,3,0,0,79,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 05:00:00,571.2835019441043,0.0,112.8655969269519,112.8655969269519,20.11739898044823,57.46096154093016,19.756495075188592,5,1,3,0,0,79,0.9659258262890683,0.25881904510252074,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 06:00:00,544.3550194274776,0.0,76.92857114207989,76.92857114207989,16.215454607908036,61.09677121175092,14.132058747798283,6,1,3,0,0,79,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 07:00:00,632.0480463717545,2.933971263138056,107.09288310627804,110.0268543694161,17.371188324329783,62.96810371546897,17.407988997200558,7,1,3,0,0,79,0.9659258262890683,-0.25881904510252063,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 08:00:00,701.0360651359207,0.0,108.1760605982437,108.1760605982437,20.708186681251487,66.74090084449843,15.430883798720101,8,1,3,0,1,79,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
2024-03-19 09:00:00,754.1631672267242,1.618243260969753,121.42898566012347,123.04722892109322,22.214094104418624,71.36156503192764,16.315730370865687,9,1,3,0,1,79,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,1.0,6.123233995736766e-17
